Date,Time,Name,Amount,Location,Zip,Balance,Fraud
2036-04-07,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7803.02,0
2036-04-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,7791.03,0
2036-04-07,09:00:00,Internet,-70.89,Oviedo FL,32765,7720.14,0
2036-04-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,7700.14,0
2036-04-07,11:13:00,Subway,-54.85,Winter Park FL,32789,7645.29,0
2036-04-07,15:42:00,Best Buy,-235.83,Winter Park FL,32789,7409.46,0
2036-04-07,19:24:00,Starbucks,-23.65,Winter Park FL,32789,7385.81,0
2036-04-08,11:08:00,Subway,-15.13,Oviedo FL,32765,7370.68,0
2036-04-08,13:50:00,McDonald's,-39.5,Winter Park FL,32789,7331.18,0
2036-04-08,09:57:00,Kroger,-121.97,Winter Park FL,32789,7209.21,0
2036-04-08,13:08:00,Onlyfans,-2134.12,New York NY,93050,5075.09,1
2036-04-10,16:13:00,AutoZone,-92.56,Orlando FL,32816,7116.65,0
2036-04-11,21:51:00,Subway,-59.06,Oviedo FL,32765,7057.59,0
2036-04-12,17:26:00,Starbucks,-74.16,Winter Park FL,32789,6983.43,0
2036-04-12,09:40:00,Jiffy Lube,-132.65,Winter Park FL,32789,6850.78,0
2036-04-12,10:33:00,Starbucks,-51.21,Orlando FL,32816,6799.57,0
2036-04-14,09:30:00,Amazon,-164.52,Orlando FL,32816,6635.05,0
2036-04-14,15:19:00,Jiffy Lube,-115.32,Oviedo FL,32765,6519.73,0
2036-04-15,17:03:00,Subway,-66.79,Oviedo FL,32765,6452.94,0
2036-04-15,20:24:00,Five Below,-96.85,Orlando FL,32816,6356.09,0
2036-04-17,18:00:00,McDonald's,-34.21,Orlando FL,32816,6321.88,0
2036-04-17,17:52:00,McDonald's,-68.12,Winter Park FL,32789,6253.76,0
2036-04-18,11:26:00,Best Buy,-123.11,Winter Park FL,32789,6130.65,0
2036-04-18,21:00:00,Burger King,-43.73,Orlando FL,32816,6086.92,0
2036-04-20,21:41:00,Dollar Tree,-46.94,Oviedo FL,32765,6039.98,0
2036-04-20,15:42:00,Walgreens,-52.92,Orlando FL,32816,5987.06,0
2036-04-21,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7987.06,0
2036-04-21,14:49:00,Shell,-42.33,Oviedo FL,32765,7944.73,0
2036-04-21,20:32:00,Kroger,-185.23,Orlando FL,32816,7759.5,0
2036-04-23,12:55:00,Starbucks,-77.29,Orlando FL,32816,7682.21,0
2036-04-23,16:26:00,Magic the Gathering,-1564.04,Pittsburgh PA,69820,6118.17,1
2036-04-24,19:22:00,McDonald's,-74.44,Oviedo FL,32765,7607.77,0
2036-04-25,14:03:00,Chevron,-26.4,Winter Park FL,32789,7581.37,0
2036-04-25,08:07:00,BP,-44.22,Orlando FL,32816,7537.15,0
2036-04-25,00:55:00,Monster Energy,-1949.53,Anchorage AL,19499,5587.62,1
2036-04-26,03:42:00,Paypal,-945.45,Honolulu HI,18952,6591.7,1
2036-04-26,12:59:00,McDonald's,-25.75,Oviedo FL,32765,7511.4,0
2036-04-26,02:37:00,Fraud,-2023.86,Groton CT,25175,5487.54,1
2036-04-26,09:48:00,Walmart,-153.84,Orlando FL,32816,7357.56,0
2036-04-26,21:05:00,Exxon,-24.47,Orlando FL,32816,7333.09,0
2036-04-27,06:48:00,Servicenow,-544.79,Honolulu HI,26600,6788.3,1
2036-04-29,15:07:00,Chevron,-20.12,Oviedo FL,32765,7312.97,0
2036-04-30,14:18:00,McDonald's,-27.5,Winter Park FL,32789,7285.47,0
2036-04-30,15:07:00,Lockheed Martin,-250.58,Charleston SC,18170,7034.89,1
2036-04-30,18:23:00,BP,-52.72,Orlando FL,32816,7232.75,0
2036-04-30,15:21:00,Five Below,-39.3,Winter Park FL,32789,7193.45,0
2036-04-30,08:32:00,Servicenow,-1223.26,London EN,46117,5970.19,1
2036-05-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6233.45,0
2036-05-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6035.99,0
2036-05-01,09:00:00,Car,-300.0,Oviedo FL,32765,5735.99,0
2036-05-03,20:05:00,Walmart,-54.45,Oviedo FL,32765,5681.54,0
2036-05-03,17:29:00,Target,-43.16,Orlando FL,32816,5638.38,0
2036-05-03,11:56:00,Best Buy,-120.2,Winter Park FL,32789,5518.18,0
2036-05-03,04:26:00,Onlyfans,-634.94,London EN,35412,4883.24,1
2036-05-04,12:44:00,Walgreens,-24.67,Orlando FL,32816,5493.51,0
2036-05-04,08:03:00,Kroger,-92.61,Orlando FL,32816,5400.9,0
2036-05-05,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7400.9,0
2036-05-05,16:18:00,Dollar Tree,-79.89,Oviedo FL,32765,7321.01,0
2036-05-06,12:47:00,Best Buy,-70.72,Orlando FL,32816,7250.29,0
2036-05-06,12:08:00,Kroger,-114.39,Oviedo FL,32765,7135.9,0
2036-05-06,01:27:00,Onlyfans,-2593.21,Pittsburgh PA,74636,4542.69,1
2036-05-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,7123.91,0
2036-05-07,09:00:00,Internet,-70.89,Oviedo FL,32765,7053.02,0
2036-05-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,7033.02,0
2036-05-07,10:56:00,CVS,-97.02,Oviedo FL,32765,6936.0,0
2036-05-07,14:51:00,Starbucks,-48.53,Winter Park FL,32789,6887.47,0
2036-05-07,08:21:00,Starbucks,-59.55,Orlando FL,32816,6827.92,0
2036-05-08,16:59:00,Pep Boys,-192.02,Winter Park FL,32789,6635.9,0
2036-05-09,18:53:00,Jiffy Lube,-293.86,Orlando FL,32816,6342.04,0
2036-05-09,21:28:00,McDonald's,-43.87,Winter Park FL,32789,6298.17,0
2036-05-11,11:59:00,IBM,-897.02,Tokyo JP,80156,5401.15,1
2036-05-11,11:08:00,Dollar Tree,-64.37,Oviedo FL,32765,6233.8,0
2036-05-11,08:18:00,Burger King,-48.37,Oviedo FL,32765,6185.43,0
2036-05-11,16:02:00,Trader Joe's,-91.08,Orlando FL,32816,6094.35,0
2036-05-13,12:24:00,Starbucks,-58.58,Orlando FL,32816,6035.77,0
2036-05-13,18:16:00,Fraud,-2741.58,Tokyo JP,24620,3294.19,1
2036-05-14,20:42:00,CVS,-78.02,Orlando FL,32816,5957.75,0
2036-05-15,18:50:00,Subway,-5.94,Winter Park FL,32789,5951.81,0
2036-05-16,12:56:00,Impractical Jokers,-1415.17,Pittsburgh PA,85366,4536.64,1
2036-05-16,17:06:00,Amusement Park,-42.18,Oviedo FL,32765,5909.63,0
2036-05-16,21:27:00,Netflix,-56.86,Oviedo FL,32765,5852.77,0
2036-05-17,10:04:00,Burger King,-39.56,Winter Park FL,32789,5813.21,0
2036-05-18,15:38:00,Subway,-14.17,Oviedo FL,32765,5799.04,0
2036-05-19,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7799.04,0
2036-05-19,11:36:00,Publix,-137.49,Oviedo FL,32765,7661.55,0
2036-05-19,17:54:00,Starbucks,-13.22,Winter Park FL,32789,7648.33,0
2036-05-20,21:53:00,Starbucks,-56.09,Oviedo FL,32765,7592.24,0
2036-05-20,15:01:00,BP,-29.49,Winter Park FL,32789,7562.75,0
2036-05-22,21:20:00,Amazon,-194.3,Orlando FL,32816,7368.45,0
2036-05-22,11:41:00,Subway,-39.54,Orlando FL,32816,7328.91,0
2036-05-23,21:18:00,Whole Foods,-70.98,Orlando FL,32816,7257.93,0
2036-05-23,13:43:00,Impractical Jokers,-1861.19,London EN,96977,5396.74,1
2036-05-23,16:11:00,Best Buy,-265.26,Orlando FL,32816,6992.67,0
2036-05-25,19:33:00,Magic the Gathering,-1973.92,Tokyo JP,49847,5018.75,1
2036-05-25,11:42:00,McDonald's,-40.5,Oviedo FL,32765,6952.17,0
2036-05-26,10:28:00,Publix,-195.32,Orlando FL,32816,6756.85,0
2036-05-26,19:59:00,Subway,-35.69,Orlando FL,32816,6721.16,0
2036-05-26,08:52:00,Burger King,-12.04,Orlando FL,32816,6709.12,0
2036-05-27,23:55:00,Servicenow,-430.49,Groton CT,57622,6278.63,1
2036-05-27,21:18:00,BP,-23.1,Orlando FL,32816,6686.02,0
2036-05-27,13:51:00,Starbucks,-46.13,Oviedo FL,32765,6639.89,0
2036-05-27,06:02:00,Fat Joe,-1001.44,Pittsburgh PA,81891,5638.45,1
2036-05-27,10:53:00,Best Buy,-76.8,Orlando FL,32816,6563.09,0
2036-05-29,08:32:00,Walmart,-57.42,Oviedo FL,32765,6505.67,0
2036-05-30,12:08:00,Whole Foods,-125.84,Winter Park FL,32789,6379.83,0
2036-05-30,14:05:00,Whole Foods,-102.28,Winter Park FL,32789,6277.55,0
2036-05-31,11:53:00,McDonald's,-61.16,Orlando FL,32816,6216.39,0
2036-05-31,13:09:00,Best Buy,-224.28,Winter Park FL,32789,5992.11,0
2036-06-01,09:00:00,Rent,-960.0,Oviedo FL,32765,5032.11,0
2036-06-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,4834.65,0
2036-06-01,09:00:00,Car,-300.0,Oviedo FL,32765,4534.65,0
2036-06-01,16:42:00,Burger King,-27.23,Winter Park FL,32789,4507.42,0
2036-06-01,17:32:00,Best Buy,-138.42,Winter Park FL,32789,4369.0,0
2036-06-02,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6369.0,0
2036-06-02,11:30:00,Walgreens,-80.54,Winter Park FL,32789,6288.46,0
2036-06-02,14:59:00,Exxon,-50.46,Oviedo FL,32765,6238.0,0
2036-06-02,16:51:00,McDonald's,-14.12,Orlando FL,32816,6223.88,0
2036-06-03,18:47:00,Walgreens,-34.23,Winter Park FL,32789,6189.65,0
2036-06-03,11:10:00,Burger King,-26.7,Orlando FL,32816,6162.95,0
2036-06-04,20:27:00,Best Buy,-158.6,Oviedo FL,32765,6004.35,0
2036-06-04,13:14:00,Kroger,-95.88,Orlando FL,32816,5908.47,0
2036-06-05,12:22:00,Netflix,-50.74,Oviedo FL,32765,5857.73,0
2036-06-06,14:04:00,Monster Energy,-1849.84,Pittsburgh PA,99529,4007.89,1
2036-06-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5845.74,0
2036-06-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5774.85,0
2036-06-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5754.85,0
2036-06-07,15:33:00,Best Buy,-89.18,Winter Park FL,32789,5665.67,0
2036-06-09,08:24:00,BP,-13.29,Oviedo FL,32765,5652.38,0
2036-06-09,19:53:00,Servicenow,-1674.92,Groton CT,78775,3977.46,1
2036-06-10,16:46:00,Exxon,-27.46,Oviedo FL,32765,5624.92,0
2036-06-10,02:03:00,Fat Joe,-876.39,Anchorage AL,88386,4748.53,1
2036-06-10,15:24:00,Netflix,-52.71,Winter Park FL,32789,5572.21,0
2036-06-10,18:24:00,Publix,-78.45,Oviedo FL,32765,5493.76,0
2036-06-11,07:58:00,Servicenow,-378.26,Tokyo JP,29713,5115.5,1
2036-06-11,12:19:00,Subway,-20.44,Orlando FL,32816,5473.32,0
2036-06-11,01:06:00,Paypal,-745.24,Los Angeles CA,17094,4728.08,1
2036-06-13,18:53:00,Exxon,-29.83,Winter Park FL,32789,5443.49,0
2036-06-13,13:29:00,Movie Theater,-30.22,Oviedo FL,32765,5413.27,0
2036-06-13,16:15:00,Five Below,-5.72,Winter Park FL,32789,5407.55,0
2036-06-15,10:45:00,McDonald's,-18.99,Winter Park FL,32789,5388.56,0
2036-06-15,11:08:00,Dollar Tree,-49.96,Winter Park FL,32789,5338.6,0
2036-06-15,10:43:00,Burger King,-14.35,Orlando FL,32816,5324.25,0
2036-06-15,18:16:00,Fraud,-1028.3,Pittsburgh PA,84716,4295.95,1
2036-06-16,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7324.25,0
2036-06-16,19:18:00,Amusement Park,-20.44,Winter Park FL,32789,7303.81,0
2036-06-17,14:13:00,Lockheed Martin,-1803.09,Charleston SC,96581,5500.72,1
2036-06-17,16:29:00,Walgreens,-66.63,Orlando FL,32816,7237.18,0
2036-06-17,14:52:00,Target,-122.22,Oviedo FL,32765,7114.96,0
2036-06-18,17:19:00,Subway,-59.43,Winter Park FL,32789,7055.53,0
2036-06-18,15:58:00,CVS,-53.69,Orlando FL,32816,7001.84,0
2036-06-22,13:13:00,Kroger,-139.08,Oviedo FL,32765,6862.76,0
2036-06-23,16:49:00,Shell,-43.14,Orlando FL,32816,6819.62,0
2036-06-23,12:09:00,McDonald's,-77.88,Orlando FL,32816,6741.74,0
2036-06-23,10:53:00,Kroger,-106.43,Oviedo FL,32765,6635.31,0
2036-06-24,09:32:00,Concert Tickets,-113.02,Orlando FL,32816,6522.29,0
2036-06-24,17:39:00,Movie Theater,-72.33,Winter Park FL,32789,6449.96,0
2036-06-25,19:03:00,Starbucks,-30.87,Orlando FL,32816,6419.09,0
2036-06-26,20:39:00,Concert Tickets,-108.12,Oviedo FL,32765,6310.97,0
2036-06-26,17:25:00,Five Below,-86.2,Orlando FL,32816,6224.77,0
2036-06-27,18:33:00,Walgreens,-43.67,Oviedo FL,32765,6181.1,0
2036-06-28,14:55:00,Dollar Tree,-25.36,Oviedo FL,32765,6155.74,0
2036-06-28,20:59:00,Midas,-376.84,Winter Park FL,32789,5778.9,0
2036-06-29,22:15:00,Fat Joe,-2634.33,Pyongyang NK,96892,3144.57,1
2036-06-29,19:30:00,Netflix,-47.7,Winter Park FL,32789,5731.2,0
2036-06-30,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7731.2,0
2036-06-30,08:58:00,Five Below,-78.94,Oviedo FL,32765,7652.26,0
2036-07-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6692.26,0
2036-07-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6494.8,0
2036-07-01,09:00:00,Car,-300.0,Oviedo FL,32765,6194.8,0
2036-07-01,21:53:00,Best Buy,-167.39,Winter Park FL,32789,6027.41,0
2036-07-01,11:59:00,Five Below,-33.13,Oviedo FL,32765,5994.28,0
2036-07-01,15:34:00,Chevron,-22.45,Oviedo FL,32765,5971.83,0
2036-07-02,12:28:00,Publix,-91.45,Winter Park FL,32789,5880.38,0
2036-07-04,09:52:00,Pawn Stars,-516.59,Anchorage AL,14313,5363.79,1
2036-07-04,17:04:00,Whole Foods,-84.63,Winter Park FL,32789,5795.75,0
2036-07-05,10:24:00,McDonald's,-26.19,Oviedo FL,32765,5769.56,0
2036-07-05,20:39:00,Subway,-18.67,Orlando FL,32816,5750.89,0
2036-07-06,12:29:00,Starbucks,-31.82,Winter Park FL,32789,5719.07,0
2036-07-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5707.08,0
2036-07-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5636.19,0
2036-07-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5616.19,0
2036-07-07,13:04:00,McDonald's,-12.15,Winter Park FL,32789,5604.04,0
2036-07-08,13:57:00,Pep Boys,-63.58,Orlando FL,32816,5540.46,0
2036-07-09,17:34:00,Starbucks,-21.84,Orlando FL,32816,5518.62,0
2036-07-11,19:25:00,Burger King,-21.3,Orlando FL,32816,5497.32,0
2036-07-11,15:28:00,Dollar Tree,-34.25,Oviedo FL,32765,5463.07,0
2036-07-11,13:53:00,Shell,-17.04,Oviedo FL,32765,5446.03,0
2036-07-14,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7446.03,0
2036-07-15,18:06:00,Dollar Tree,-53.84,Oviedo FL,32765,7392.19,0
2036-07-16,18:40:00,Accelerators,-1518.59,Los Angeles CA,12074,5873.6,1
2036-07-16,12:34:00,BP,-25.42,Orlando FL,32816,7366.77,0
2036-07-17,17:39:00,McDonald's,-41.98,Orlando FL,32816,7324.79,0
2036-07-18,10:52:00,Walmart,-219.82,Oviedo FL,32765,7104.97,0
2036-07-18,08:29:00,Trader Joe's,-175.51,Orlando FL,32816,6929.46,0
2036-07-19,17:51:00,Amusement Park,-92.5,Winter Park FL,32789,6836.96,0
2036-07-19,11:35:00,Onlyfans,-1933.87,Tokyo JP,95934,4903.09,1
2036-07-19,12:10:00,Exxon,-21.86,Winter Park FL,32789,6815.1,0
2036-07-19,12:08:00,Accelerators,-2141.42,New York NY,89762,4673.68,1
2036-07-19,20:28:00,Starbucks,-72.14,Orlando FL,32816,6742.96,0
2036-07-19,07:35:00,Pawn Stars,-878.1,Anchorage AL,98241,5864.86,1
2036-07-21,21:56:00,Shell,-33.82,Oviedo FL,32765,6709.14,0
2036-07-21,16:18:00,Starbucks,-44.58,Orlando FL,32816,6664.56,0
2036-07-21,11:18:00,Burger King,-28.03,Orlando FL,32816,6636.53,0
2036-07-22,18:58:00,Amazon,-83.21,Orlando FL,32816,6553.32,0
2036-07-24,11:37:00,Movie Theater,-30.96,Orlando FL,32816,6522.36,0
2036-07-24,15:01:00,Target,-215.67,Orlando FL,32816,6306.69,0
2036-07-26,20:37:00,McDonald's,-63.74,Winter Park FL,32789,6242.95,0
2036-07-27,19:03:00,Starbucks,-74.22,Orlando FL,32816,6168.73,0
2036-07-28,08:00:00,Paycheck,2000.0,Oviedo FL,32765,8168.73,0
2036-07-28,13:53:00,Netflix,-43.61,Oviedo FL,32765,8125.12,0
2036-07-28,21:38:00,McDonald's,-56.44,Orlando FL,32816,8068.68,0
2036-07-28,16:24:00,Fraud,-629.86,Charleston SC,65496,7438.82,1
2036-08-01,09:00:00,Rent,-960.0,Oviedo FL,32765,7108.68,0
2036-08-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6911.22,0
2036-08-01,09:00:00,Car,-300.0,Oviedo FL,32765,6611.22,0
2036-08-01,12:16:00,Amusement Park,-56.62,Orlando FL,32816,6554.6,0
2036-08-01,08:42:00,Starbucks,-10.64,Orlando FL,32816,6543.96,0
2036-08-01,16:21:00,Walmart,-282.85,Winter Park FL,32789,6261.11,0
2036-08-02,16:47:00,Walmart,-174.49,Oviedo FL,32765,6086.62,0
2036-08-02,13:51:00,Target,-48.57,Oviedo FL,32765,6038.05,0
2036-08-02,16:27:00,Burger King,-37.34,Oviedo FL,32765,6000.71,0
2036-08-02,22:12:00,Magic the Gathering,-2100.83,Anchorage AL,92328,3899.88,1
2036-08-03,11:07:00,McDonald's,-18.33,Winter Park FL,32789,5982.38,0
2036-08-03,21:45:00,Midas,-105.12,Orlando FL,32816,5877.26,0
2036-08-03,13:24:00,Onlyfans,-1017.29,Honolulu HI,68194,4859.97,1
2036-08-03,21:13:00,Walgreens,-41.13,Oviedo FL,32765,5836.13,0
2036-08-03,03:34:00,Paypal,-603.35,Groton CT,71208,5232.78,1
2036-08-05,17:00:00,Midas,-133.65,Winter Park FL,32789,5702.48,0
2036-08-05,18:04:00,Subway,-15.89,Oviedo FL,32765,5686.59,0
2036-08-06,19:14:00,Amusement Park,-11.31,Orlando FL,32816,5675.28,0
2036-08-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5663.29,0
2036-08-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5592.4,0
2036-08-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5572.4,0
2036-08-08,19:27:00,Pep Boys,-146.58,Oviedo FL,32765,5425.82,0
2036-08-08,09:19:00,Target,-120.09,Oviedo FL,32765,5305.73,0
2036-08-08,19:56:00,Chevron,-24.47,Orlando FL,32816,5281.26,0
2036-08-09,09:37:00,Onlyfans,-328.94,New York NY,52689,4952.32,1
2036-08-09,15:02:00,Subway,-30.04,Orlando FL,32816,5251.22,0
2036-08-09,10:50:00,Subway,-21.26,Winter Park FL,32789,5229.96,0
2036-08-10,09:33:00,Subway,-35.51,Orlando FL,32816,5194.45,0
2036-08-10,14:11:00,Amusement Park,-34.37,Winter Park FL,32789,5160.08,0
2036-08-10,13:27:00,Netflix,-10.17,Winter Park FL,32789,5149.91,0
2036-08-11,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7149.91,0
2036-08-11,17:30:00,Exxon,-52.01,Winter Park FL,32789,7097.9,0
2036-08-11,18:20:00,Publix,-63.03,Orlando FL,32816,7034.87,0
2036-08-12,10:59:00,Accelerators,-2848.14,Pyongyang NK,46924,4186.73,1
2036-08-12,08:01:00,Exxon,-57.36,Winter Park FL,32789,6977.51,0
2036-08-13,08:25:00,Starbucks,-49.44,Winter Park FL,32789,6928.07,0
2036-08-14,10:37:00,McDonald's,-29.47,Winter Park FL,32789,6898.6,0
2036-08-14,11:08:00,Best Buy,-60.41,Oviedo FL,32765,6838.19,0
2036-08-14,13:05:00,Burger King,-61.83,Oviedo FL,32765,6776.36,0
2036-08-15,14:07:00,Burger King,-16.27,Winter Park FL,32789,6760.09,0
2036-08-15,13:44:00,McDonald's,-44.91,Orlando FL,32816,6715.18,0
2036-08-15,15:30:00,Target,-196.8,Orlando FL,32816,6518.38,0
2036-08-17,14:46:00,Best Buy,-268.41,Oviedo FL,32765,6249.97,0
2036-08-18,21:40:00,Publix,-172.84,Orlando FL,32816,6077.13,0
2036-08-18,20:21:00,Burger King,-32.05,Orlando FL,32816,6045.08,0
2036-08-18,20:12:00,Starbucks,-64.74,Oviedo FL,32765,5980.34,0
2036-08-19,20:19:00,Amazon,-118.74,Orlando FL,32816,5861.6,0
2036-08-19,14:22:00,Walmart,-60.96,Orlando FL,32816,5800.64,0
2036-08-19,19:28:00,Target,-99.82,Winter Park FL,32789,5700.82,0
2036-08-20,21:32:00,Magic the Gathering,-1398.71,Honolulu HI,55443,4302.11,1
2036-08-20,16:57:00,Amazon,-10.24,Orlando FL,32816,5690.58,0
2036-08-20,08:57:00,Amusement Park,-19.29,Winter Park FL,32789,5671.29,0
2036-08-21,19:55:00,Whole Foods,-97.95,Winter Park FL,32789,5573.34,0
2036-08-21,10:03:00,Amazon,-114.61,Orlando FL,32816,5458.73,0
2036-08-21,10:20:00,Walmart,-72.24,Oviedo FL,32765,5386.49,0
2036-08-22,10:37:00,Walgreens,-20.1,Winter Park FL,32789,5366.39,0
2036-08-22,21:35:00,McDonald's,-25.78,Oviedo FL,32765,5340.61,0
2036-08-24,13:47:00,IBM,-2458.83,Los Angeles CA,49569,2881.78,1
2036-08-24,19:29:00,Burger King,-10.23,Orlando FL,32816,5330.38,0
2036-08-25,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7330.38,0
2036-08-26,11:51:00,McDonald's,-58.13,Oviedo FL,32765,7272.25,0
2036-08-26,14:53:00,Amusement Park,-61.28,Orlando FL,32816,7210.97,0
2036-08-26,01:19:00,Paypal,-437.2,Charleston SC,34410,6773.77,1
2036-08-27,13:43:00,Shell,-43.53,Oviedo FL,32765,7167.44,0
2036-08-28,02:18:00,Fat Joe,-2069.89,Mexico City MC,26886,5097.55,1
2036-08-28,10:29:00,Subway,-30.49,Winter Park FL,32789,7136.95,0
2036-08-29,08:42:00,Fraud,-565.68,London EN,32485,6571.27,1
2036-08-29,09:44:00,Amazon,-226.96,Oviedo FL,32765,6909.99,0
2036-08-30,20:01:00,Dollar Tree,-17.63,Winter Park FL,32789,6892.36,0
2036-08-31,16:32:00,CVS,-92.01,Orlando FL,32816,6800.35,0
2036-08-31,08:17:00,Impractical Jokers,-2777.5,Groton CT,81145,4022.85,1
2036-08-31,13:16:00,Movie Theater,-30.08,Winter Park FL,32789,6770.27,0
2036-09-01,09:00:00,Rent,-960.0,Oviedo FL,32765,5810.27,0
2036-09-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,5612.81,0
2036-09-01,09:00:00,Car,-300.0,Oviedo FL,32765,5312.81,0
2036-09-01,19:02:00,Best Buy,-66.46,Orlando FL,32816,5246.35,0
2036-09-01,15:44:00,Amusement Park,-19.52,Winter Park FL,32789,5226.83,0
2036-09-01,17:34:00,Chevron,-16.24,Orlando FL,32816,5210.59,0
2036-09-02,14:31:00,Walgreens,-35.91,Orlando FL,32816,5174.68,0
2036-09-02,12:10:00,Dollar Tree,-28.34,Winter Park FL,32789,5146.34,0
2036-09-04,09:42:00,Jiffy Lube,-129.97,Winter Park FL,32789,5016.37,0
2036-09-04,20:54:00,Burger King,-10.09,Winter Park FL,32789,5006.28,0
2036-09-05,16:49:00,Best Buy,-62.22,Winter Park FL,32789,4944.06,0
2036-09-05,13:55:00,Five Below,-45.81,Oviedo FL,32765,4898.25,0
2036-09-05,11:22:00,Burger King,-18.88,Winter Park FL,32789,4879.37,0
2036-09-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,4867.38,0
2036-09-07,09:00:00,Internet,-70.89,Oviedo FL,32765,4796.49,0
2036-09-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,4776.49,0
2036-09-07,09:27:00,McDonald's,-12.04,Oviedo FL,32765,4764.45,0
2036-09-08,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6764.45,0
2036-09-09,15:47:00,CVS,-75.68,Oviedo FL,32765,6688.77,0
2036-09-09,22:04:00,Impractical Jokers,-2501.31,London EN,22699,4187.46,1
2036-09-10,16:28:00,Chevron,-32.14,Winter Park FL,32789,6656.63,0
2036-09-10,16:15:00,Best Buy,-247.18,Oviedo FL,32765,6409.45,0
2036-09-10,19:16:00,Accelerators,-1543.51,Los Angeles CA,68867,4865.94,1
2036-09-11,17:35:00,Chevron,-43.83,Oviedo FL,32765,6365.62,0
2036-09-12,11:07:00,Onlyfans,-1080.61,Los Angeles CA,28303,5285.01,1
2036-09-12,17:44:00,McDonald's,-78.14,Orlando FL,32816,6287.48,0
2036-09-12,19:00:00,Subway,-25.91,Winter Park FL,32789,6261.57,0
2036-09-13,11:44:00,Amusement Park,-99.82,Orlando FL,32816,6161.75,0
2036-09-14,03:50:00,Fraud,-988.68,Los Angeles CA,38306,5173.07,1
2036-09-14,08:21:00,Walgreens,-60.61,Oviedo FL,32765,6101.14,0
2036-09-14,11:39:00,Burger King,-64.86,Oviedo FL,32765,6036.28,0
2036-09-16,13:39:00,Amazon,-218.79,Orlando FL,32816,5817.49,0
2036-09-16,10:07:00,IBM,-1290.56,Anchorage AL,95314,4526.93,1
2036-09-17,22:20:00,Fat Joe,-2888.49,Anchorage AL,83149,2929.0,1
2036-09-17,09:23:00,Publix,-94.36,Oviedo FL,32765,5723.13,0
2036-09-17,11:39:00,Concert Tickets,-49.79,Orlando FL,32816,5673.34,0
2036-09-18,18:07:00,Kroger,-38.37,Orlando FL,32816,5634.97,0
2036-09-19,15:43:00,Midas,-113.54,Winter Park FL,32789,5521.43,0
2036-09-19,13:55:00,Concert Tickets,-23.27,Winter Park FL,32789,5498.16,0
2036-09-19,15:02:00,Walgreens,-43.2,Winter Park FL,32789,5454.96,0
2036-09-20,09:48:00,Subway,-22.29,Winter Park FL,32789,5432.67,0
2036-09-20,14:24:00,Movie Theater,-36.97,Orlando FL,32816,5395.7,0
2036-09-22,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7395.7,0
2036-09-22,14:21:00,Whole Foods,-69.76,Winter Park FL,32789,7325.94,0
2036-09-22,09:33:00,Burger King,-30.1,Orlando FL,32816,7295.84,0
2036-09-22,02:59:00,IBM,-2720.96,Anchorage AL,41597,4574.88,1
2036-09-23,11:12:00,Movie Theater,-26.14,Orlando FL,32816,7269.7,0
2036-09-23,14:37:00,Burger King,-57.95,Oviedo FL,32765,7211.75,0
2036-09-24,16:20:00,Burger King,-63.84,Orlando FL,32816,7147.91,0
2036-09-24,18:42:00,Starbucks,-18.2,Orlando FL,32816,7129.71,0
2036-09-25,18:03:00,Paypal,-1284.73,Groton CT,42158,5844.98,1
2036-09-25,21:18:00,Movie Theater,-55.99,Winter Park FL,32789,7073.72,0
2036-09-25,20:21:00,BP,-44.95,Winter Park FL,32789,7028.77,0
